,company,country,description,location,review,salary,star,title
4,Xtreme Graphics,Indonesia,Up to date with industry leading software and technologies such as Adobe Creative Suite in Mac environment....,Jakarta,,,,Graphic Designer
5,PT. Bali Towerindo Sentra Tbk,Indonesia,Advanced skills with iOS SDK/ Objective-C.Good knowledge of Xcode and Cocoa.Strong knowledge of OOP software design and patterns.Strong skills with XML/ JSON/...,Jakarta,,,,iOS Developer
6,Cakra Studio,Indonesia,"Expert in utilizing design software such as Adobe Photoshop, Illustrator, and InDesign. Work with front-end developer and other creative team member into...",Jakarta,,,,Graphic Designer
7,PT. Home Credit Indonesia,Indonesia,"English, Bahasa Indonesia.Having experience in the related field is required for this position.Preferably Supervisor / Coordinators specializing in IT/Computer...",Jakarta,,,,Java Developer
9,Teravin Technovations,Indonesia,"Prepare and produce releases of software components. We are looking for a Java Developer with experience in building high-performing, scalable, enterprise-grade...",Jakarta,,Rp. 4.000.000 - Rp. 6.000.000 per bulan,,Java Developer
0,PT. Berkat Subuh Transpor (Bestranspor),Indonesia,Preferably Staff (non-management & non-supervisor) specializing in Web Developer (Full Stack Developer) - IT / Computers-Software or equivalent....,Jakarta,,,,Programmer
1,PT. Home Credit Indonesia,Indonesia,"Communication level of English, written and spoken.Majoring in software engineering, or adequate IT education.Fresh graduate with good level of programming...",Jakarta,,,,Back End Java Developer
2,PT. Home Credit Indonesia,Indonesia,Perform software tests. Full stack web developer is a big plus. Development of new website and tools according to business requirements....,Jakarta,,,,Back End Developer (Java)
3,Indivara Group,Indonesia,Preferably Supervisor / Coordinator speciallizing in IT/Computer - Software or equivalent. Create technical documentation based on business requirements....,Jakarta,,,,Senior Java Developer
4,PT New Media Company,Indonesia,"Participate in complete software development :. Design, development, and maintenance....",Jakarta,,,,Senior Java Developer
5,PT. Datascrip,Indonesia,"Melakukan pembuatan software atau mengembangkan software yang sudah ada dibawah supervisi. Melakukan pemeliharaan, pemgembangan dan monitoring software yang...",Jakarta,,,,System Developer (Programmer)
6,Medico.id,Indonesia,"If you’re passionate about building software and perform well working in a team, along with developers, engineers and web designers, we would like to meet you....",Jakarta,,,,Full Stack ASP .Net Programmer
7,PT. Ako Media Asia,Indonesia,Majoring in Computer Science/Information Technology or equivalent.Having experience in the related field is required for this position.Fresh graduate are...,Jakarta,,,,Junior .NET Developer
8,PT.Jasamedika Saranatama,Indonesia,Develop New Product (Software Application) in Health Care Industry such as Hospital Management Information System. Skills requirements : Spring / Java EE...,Jakarta,,,,SENIOR JAVA DEVELOPER (BACK END)
9,PT BITS Miliartha,Indonesia,BITS Miliartha adalah developer dari software akuntansi BeeAccounting dan BeeCloud berkembang pesat dengan cabang di berbagai kota besar indonesia. PT....,Jakarta,,Rp. 3.000.000 per bulan,,Sales Software PT BITS Miliartha Jakarta
0,PT Luminov Global Indonesia,Indonesia,"Max age 35 years old • Minimum 3 year experience to develop android & iOS • Bachelor degree in computer science, software engineering or equivalent is...",Jakarta,,,,Senior Mobile Apps Developer
1,Bunda Mulia Alumni & Career Center,Indonesia,Deskripsi Pekerjaan PT. Alam Sutera Realty Tbk We’re Hiring ! 1. Improvement Bachelor’s degree from industrial engineering/business administration/management...,Jakarta,,,,Full-Time Lowongan Kerja PT. Alam Sutera Realty Tbk
2,Bunda Mulia Alumni & Career Center,Indonesia,Web Developer and/or Android Developer. Skills Requirements for Android Developer Intern:. Assist other developers with coding and troubleshooting....,Jakarta,,,,Full-Time Lowongan Kerja PT. Quantum Inventions Indonesia
3,Bunda Mulia Alumni & Career Center,Indonesia,"Deskripsi Pekerjaan Established in 1990, Berca Hardayaperkasa (BHp) is one of the pioneers and leaders in Enterprise Information & Communication Technology ...",Jakarta,,,,Full-Time Lowongan Kerja PT Berca Hardayaperkasa
4,Ruangguru.com,Indonesia,"Proven working experience in software development, with one published (or more) Android apps in the play store....",Jakarta,,,,Mobile Android Developer
5,PT. Ruang Raya Indonesia (Ruangguru.com),Indonesia,"Majoring of Computer Science, Engineering or a related subject with of experience in developing mobile (Android) application.Proven working experience in...",Jakarta,,,,Senior Mobile Android Developer
6,Cybertrend,Indonesia,"Preferably Supervisor / Coordinators specializing in IT/Computer - Software or equivalent. Develop BI reports, dashboards, SQL queries, or metadata layers,...",Jakarta,,,,Business Intelligence developer
7,Ruangguru.com,Indonesia,"Proven working experience in software development minimum 3-5 years, with one published (or more) Android/iOS apps in the app store....",Jakarta,,,,Sr. Mobile Android Developer
8,PT. Sinar Mas Digital Ventures,Indonesia,Working closely with internal developers and partner developers to implement the product. Preferably 2+ year(s) experienced employees specializing in IT...,Jakarta,,,,Senior Product Manager
9,PT Biznet Gio Nusantara,Indonesia,"At least bachelor’s degree in IT (computer science, software engineering, and the like). Have strong experience with cloud technology (as a user of a cloud...",Jakarta,,,,Product Manager
0,Gift Card Indonesia,Indonesia,Eagerness to learn software development and web technologies. Working closely with developers and UX team to build a prototype 7....,Jakarta,,,,Product Manager
1,PT. Bali Towerindo Sentra Tbk,Indonesia,Having skill of Oracle Developer Report. Preferably Assistant Managers specializing in IT/Computer - Software or equivalent....,Jakarta,,,,Database Administrator Supervisor
2,Qlue Smart City,Indonesia,"Expertise in UX software such as InVision or AdobeXD. Working closely with Back end, Front end, web developer and mobile app engineers for platform specific...",Jakarta,,,,UI / UX Designer
3,PT. SRIBU DIGITAL KREATIF,Indonesia,"Write well designed, testable, efficient code by using best software development practices.Create website layout/user interface by using standard HTML/CSS...",Jakarta,,,,Back-End Developer
4,Bunda Mulia Alumni & Career Center,Indonesia,"IT – APPLICATION DEVELOPER. Developing, coding, and testing integrated software which is related to division needs....",Jakarta,,,,Full-Time Lowongan Kerja PT Tangkas Cipta Optimal
5,PT Reycom Document Solusi,Indonesia,Majoring in Engineering (Computer/Telecommunication) or equivalent.At least 3 Year(s) of working experience in the related field is required for this position...,Jakarta,,,,IT Senior Web Developer
6,PT. Datascrip,Indonesia,Membantu dan mengawasi implementasi software aplikasi yang dibeli dari vendor. Bekerjasama dengan tim system developer dalam membuat user guide atau manual...,Jakarta,,,,IT Operation
7,PT. Star Cosmos,Indonesia,Job Descriptions: Maintenance (update/ upgrade) existing internal application.Make a new internal application.Requirements: Majoring in Engineering (Computer/...,Jakarta,,,,Senior Staff Software Developer
1,PT. Ako Media Asia,Indonesia,"Software requirements analysis, collaborative design and code review, and test plan creation.To optimize applications that maximize speed and scale.Requirements...",Jakarta,,,,Senior Backend Developer
0,PT. Home Credit Indonesia,Indonesia,"Analyze business requirements and business processes.Provide coaching, mentoring and coordination on projects assigned to IT analysts.Propose and communicate...",Jakarta,,,,Sr. IT Analyst (Jakarta)
1,Creative HotHouse,Indonesia,"Creative HotHouse Technologies , A Singapore based Mobile Engagement Software company is looking for Android Developer for it´s R&D Centre in Jakarta....",Jakarta,,,,Senior Android Developer
2,PT Kreasi Mimpi Indonesia,Indonesia,"Have high competence in data structure, algorithm, and software design. At kreasi.club we create world-class communication and entertainment digital services...",Jakarta,,,,Senior Android Developer
3,PT. Bali Towerindo Sentra Tbk,Indonesia,Having skill of Oracle Developer Report. Preferably Assistant Managers specializing in IT/Computer - Software or equivalent....,Jakarta,,,,IT Production & Helpdesk Supervisor
4,RGF HR Agent Indonesia,Indonesia,Collaborate with business analysts and developers to produce software designs. Strong fundamental of software development....,Jakarta,,,,IT Programmer Staff forTechnology company
5,PT. Home Credit Indonesia,Indonesia,"Strong knowledge of IT software, frameworks and development strategies. New recruitment and re-assignment of developer so that business process can running...",Jakarta,,,,IT Development Manager (Jakarta)
6,PT. Cybertrend Intrabuana,Indonesia,"Develop BI reports, dashboards, SQL queries, or metadata layers, using Tableau and Pentaho. Synthesize and translate Business data needs into creative...",Jakarta,,,,Business Intelligence Developer
7,PT. Home Credit Indonesia,Indonesia,Supports software deployed to production environment. Develops new software and tools according to business requirements....,Jakarta,,,,Business Intelligence Developer (Jakarta)
8,PT. Ako Media Asia,Indonesia,"Software requirements analysis, collaborative design and code review, and test plan creation.To optimize applications that maximize speed and scale.Requirements...",Jakarta,,,,Senior Java Developer
